"","catalogNumber","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Species","Genus","Subfamily","Family","Sex","Collection"
"11","LACM_ENT602292_L",0.40164879201986,0.241128533461828,0.0245180969685065,-0.108810462720993,-0.363543853513433,-0.541128774470037,0.022398592414598,0.126903497179011,0.19688557866066,0.0983134544394982,0.184162168324828,0.17816149035879,0.212133796423404,0.0359177809574209,0.0157358915870576,-0.12772466386218,-0.270725232932282,-0.325974685296537,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"12","LACM_ENT602292_R",0.39837150046356,0.243378844850925,0.036697314384334,-0.104801983649865,-0.363636474730421,-0.542636286213297,0.0189527163519571,0.124387901636147,0.189286466906662,0.102076452195722,0.191321965345079,0.17983551449922,0.206412811242849,0.0367180729430872,0.0101773955923388,-0.124263020666776,-0.269827291429012,-0.332451899722504,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"13","LACM_ENT602319_L",0.400733333893504,0.245907919045614,0.041932890217312,-0.112605310542506,-0.367147251498858,-0.543885945972458,0.0233941252552888,0.126215394127811,0.185454845474295,0.107241113081515,0.181034351274745,0.178830332337046,0.206813382986842,0.0347633691713671,0.0134094016246432,-0.132493351335847,-0.26814872911732,-0.321449870022988,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"14","LACM_ENT602319_R",0.399900778119399,0.242401202687556,0.0411134869090511,-0.106367911237244,-0.364021206494747,-0.540042701876613,0.0186543238643519,0.123944111715649,0.184417916312594,0.100358999029737,0.194757796059978,0.185402002836497,0.207095882581127,0.035845184371034,0.00774374601796241,-0.131797661814652,-0.27219554130028,-0.327210407781401,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"15","UCSB_IZC00000964_L",0.458364904471003,0.38075155280415,-0.0989007327546116,-0.210610250247644,-0.371378651750654,-0.43724927528344,0.0156416221931804,0.084220297784475,0.17916053278354,0.115253140057095,0.215311547679689,0.101470952139072,0.12120287029484,0.0305013788205187,0.0580359848473404,-0.112623632689476,-0.228131268023106,-0.301020973125973,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"16","UCSB_IZC00000964_R",0.4590410877397,0.385123218555184,-0.0971260178268627,-0.209961794590205,-0.369140977766554,-0.434354083898606,0.0108681610561232,0.0801930040384683,0.175357402692752,0.120201585633966,0.214501644583169,0.101668616864518,0.126919237703588,0.0276234864996347,0.0525788336459711,-0.113674723301607,-0.229352343540874,-0.300466338088363,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"17","UCSB_IZC00005855_L",0.409530977238501,0.280798302818995,-0.0121031681560762,-0.121181047640574,-0.338283477582932,-0.501384927757506,0.0242451028276715,0.0992912949302152,0.159086943321703,0.134189569371637,0.204897897176261,0.175242159780494,0.208747618397513,0.0369549445850698,0.0141264036349668,-0.169052359667769,-0.285444373277316,-0.319661860000858,"Ceratina punctagena","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"18","UCSB_IZC00005855_R",0.406077469689109,0.282558573241283,-0.0140925216713615,-0.12306027403274,-0.3386320920443,-0.499072862774777,0.0239166644573923,0.100587334489656,0.161717708645736,0.134263675199233,0.205900593605851,0.177288964200633,0.205461981878324,0.0432214790147225,0.0155297306616162,-0.179019948005458,-0.283779057696869,-0.318867418858057,"Ceratina punctagena","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"19","UCSB_IZC00006181_L",0.464475368959844,0.420447738330933,-0.103257598249017,-0.214082090649697,-0.370462089451857,-0.440361505753618,0.0202683954021634,0.0755863281824966,0.147385453228752,0.11780932667301,0.221610309535395,0.0934135768999395,0.110209630060909,0.022378376008595,0.0383266216223153,-0.0953441912195048,-0.220429752784103,-0.287973896796555,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"20","UCSB_IZC00006181_R",0.467254452572281,0.422136705846796,-0.101001663427132,-0.211535944447766,-0.363931508804515,-0.447854179998044,0.0200468149588435,0.0721785395821291,0.142706783717408,0.118516186476656,0.222968004887142,0.0921636949791682,0.110267822385372,0.0221350601150715,0.0323580926432574,-0.0949697243403713,-0.214837395946399,-0.288601741199895,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"21","UCSB_IZC00009007_L",0.488226203073129,0.299979447505632,-0.0068438590814584,-0.166922456782819,-0.349902031827633,-0.418598466525645,-0.0538101802352008,0.0491615230028142,0.158709820871182,0.211687430216972,0.200290084018339,0.133461178187439,0.141653859727251,0.0390450484215351,0.034522104632417,-0.170356729589946,-0.270381055446486,-0.319921920167523,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"22","UCSB_IZC00009007_R",0.496166934125288,0.292980097523543,-0.00649923307645747,-0.159033827710368,-0.354735982827676,-0.427112955753705,-0.0531066043961095,0.0538093781852813,0.1575321939302,0.205815478758526,0.193376927249975,0.136154844472085,0.143177982085883,0.0370747725077215,0.0283700231851945,-0.164416483810752,-0.263226523973836,-0.316327020474798,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"23","UCSB_IZC00009052_L",0.482815153132141,0.291849874011798,0.0026162036431896,-0.166627621760476,-0.349123940328356,-0.438593396252954,-0.0410514430852837,0.0546212376218792,0.163493933018063,0.198427536662543,0.191352201732172,0.141810761330587,0.146030631580761,0.0445498038914114,0.0245342532699108,-0.162307126642014,-0.264823008174684,-0.319575053650687,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"24","UCSB_IZC00009052_R",0.477919334213667,0.284197419880759,0.0104147796265021,-0.167809908555849,-0.348621026281811,-0.439200383751151,-0.0372442942575566,0.0583601981492306,0.161983880976208,0.193907318529637,0.195203480414342,0.147190087556797,0.151036383431013,0.0421074680235631,0.0243795159114234,-0.158655787351442,-0.266287014641852,-0.328881451873483,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"25","UCSB_IZC00009089_L",0.448291794039524,0.389125305087143,-0.0903040782250741,-0.196828258524496,-0.371156358666802,-0.448663852671243,0.0158737205142896,0.0806255100933909,0.173036218353267,0.120347573987091,0.214156934420689,0.100722642433755,0.126369898074141,0.0252319371424616,0.0497556510042941,-0.104302074395381,-0.230343506033261,-0.30193905663379,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"26","UCSB_IZC00009089_R",0.447775587277169,0.386384277097438,-0.0843968112356702,-0.201266430809709,-0.373596005999918,-0.44685714464398,0.0182336258753896,0.0834658409911364,0.170257061448144,0.117559622817966,0.213629751099978,0.106416785293203,0.12774666629867,0.0264872836145185,0.0460243739817399,-0.105896517568245,-0.22667076334629,-0.30529720219154,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"27","UCSB_IZC00009102_L",0.458608037178452,0.405976750548649,-0.0989028520378932,-0.203950842847341,-0.369481952991689,-0.431095009797585,0.00662491839760442,0.0767616702359963,0.155459281313807,0.124363877837912,0.224189855726208,0.102506642114022,0.120910212903534,0.0213454857420213,0.0434870938982233,-0.111448799818551,-0.230785496963168,-0.294568871440202,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"28","UCSB_IZC00009102_R",0.452489736630692,0.403048929378591,-0.0912251815528606,-0.202608030475631,-0.367840552242372,-0.441528602717104,0.0069088368794552,0.0829057628936561,0.157849101205573,0.119664692194288,0.221620344579365,0.105017720162622,0.12313049540062,0.02914847307824,0.0378556480931923,-0.113722466405687,-0.233096959526382,-0.289617947576259,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"29","UCSB_IZC00009200_R",0.459966605874142,0.383096522695371,-0.0702830068352391,-0.205749894268364,-0.405691212504522,-0.442775490710783,0.045222230228019,0.0739793816563712,0.162234863865004,0.103450168174731,0.219795146814768,0.0992715049977531,0.112038822655835,0.0233655762086935,0.0460770688134091,-0.0841712067714379,-0.238674026550063,-0.281153054343688,"Habropoda depressa","Habropoda","Anthophorinae","Apidae","Female","UCSB"
"30","UCSB_IZC00009790_L",0.456655133602141,0.381788075794888,-0.0669497494110606,-0.212285342174143,-0.404778908896071,-0.434044383301021,0.0372774635593232,0.0725435692885904,0.169794141537355,0.0998540390681467,0.229979428985614,0.0979505996590997,0.111949820904455,0.0264873253625708,0.0503397244111446,-0.0929283088941069,-0.240503991862617,-0.283128637634305,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"31","UCSB_IZC00009790_R",0.452960532690254,0.381400169755609,-0.0669066419375882,-0.20529737445774,-0.404868866061205,-0.439774614959263,0.0427248798222634,0.0740924212069149,0.165669493940754,0.0967383004796508,0.228051069462228,0.0995569456153364,0.12535724586163,0.0164019716801869,0.0482992312685888,-0.0915734858158581,-0.239762478349103,-0.283068800202663,"Habropoda depressa","Habropoda","Anthophorinae","Apidae","Female","UCSB"
"32","UCSB_IZC00009829_L",0.444321907535151,0.266643248299055,-0.0245262368197284,-0.167016185508932,-0.368294138827846,-0.448455695932936,0.0430978996292966,0.0921502036907616,0.162078997935174,0.144441967457651,0.209024767195184,0.145891190701234,0.165154453065351,0.0262526185578869,0.0546893719385136,-0.0930020542135316,-0.291300045125156,-0.361152269577133,"Eucera actuosa","Eucera","Eucerinae","Apidae","Female","UCSB"
"33","UCSB_IZC00009970_L",0.437539867773998,0.289627760790662,-0.0127386464973365,-0.202688303637613,-0.390333399591302,-0.437318587944435,0.0379130450870089,0.104958376474289,0.173039887544726,0.127598568680638,0.199958367265327,0.152875194786783,0.14842663104041,0.0295566124058425,0.0620509345938763,-0.100833584257936,-0.293260946758631,-0.326371777756308,"Osmia nemoris","Osmia","Megachilinae","Megachilidae","Female","UCSB"
"34","UCSB_IZC00009970_R",0.435615967822435,0.288699404186204,-0.00533161257266935,-0.199733764342024,-0.390130011246701,-0.446309755891303,0.0397941644095766,0.103434871363833,0.17396073627065,0.121026785294538,0.197282791687874,0.161400410870784,0.150390123652772,0.0275566901929992,0.0536720642081086,-0.0962241048026202,-0.290000311838639,-0.325104449265819,"Osmia nemoris","Osmia","Megachilinae","Megachilidae","Female","UCSB"
"35","UCSB_IZC00010266_L",0.469226025208506,0.307570214814756,-0.105771206042239,-0.182293677158601,-0.356145676591335,-0.398324711318059,-0.0440020628008466,0.0918507749662158,0.217890318921602,0.144333786138982,0.20765465413669,0.134448295060668,0.153382501610379,0.0468778987435451,0.0755740978675412,-0.180731026612541,-0.27293623276251,-0.308603974182756,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"36","UCSB_IZC00010266_R",0.470408976505292,0.305092568174882,-0.1042214303184,-0.179208466632241,-0.353934199691026,-0.401249182237866,-0.0428450804877536,0.0915107597043421,0.214446054982773,0.144597171187751,0.204935135013062,0.137503452083415,0.160055875420056,0.0466444099659731,0.068337839705284,-0.180379939723527,-0.271535241798675,-0.310158701853339,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"37","UCSB_IZC00010287_L",0.449521559263663,0.387200382204442,-0.0686324785780736,-0.207583035969184,-0.406016453120218,-0.43859593326568,0.0444223489891526,0.0802153976515082,0.15946821282439,0.0977227867121983,0.229429761461376,0.101368165778394,0.116705671125907,0.0225849485249464,0.0465366912600806,-0.0883049204749567,-0.239061264706607,-0.286981839681339,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"38","UCSB_IZC00010287_R",0.45233418237736,0.38861565396401,-0.0700230171679331,-0.20676234431303,-0.406512753882295,-0.430682680746774,0.0443644961758537,0.0750059100142615,0.153660553578546,0.108124262947362,0.227485777312544,0.0987969412955955,0.12071779622825,0.0228688776496335,0.0431473973403165,-0.0883757610001816,-0.24275654112948,-0.290008750644039,"Habropoda depressa","Habropoda","Anthophorinae","Apidae","Female","UCSB"
"39","UCSB_IZC00010301_L",0.459623649851922,0.296840531138676,-0.106749528203983,-0.185753278151525,-0.347860708362827,-0.418586113351669,-0.028215179978779,0.101243665760255,0.229456961297929,0.12479671270669,0.207612879986006,0.137133655687378,0.155335434386033,0.0578128382462315,0.0746690099837179,-0.173419196564156,-0.269740526741683,-0.314200807690216,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"40","UCSB_IZC00010301_R",0.462288360582291,0.299785898410261,-0.104437145534517,-0.198037738381605,-0.344979390289201,-0.406084548031629,-0.0336581895057866,0.0957005824418718,0.229422170308314,0.127963666504935,0.212953464075799,0.136077540165284,0.154968526314065,0.059363508254932,0.0752508995391098,-0.179245131542988,-0.273255719806446,-0.314076753504691,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"41","UCSB_IZC00010315_L",0.473303153513241,0.310115101688498,-0.0966044794710503,-0.174631796394069,-0.343023788425357,-0.428747249760737,-0.0271575357164825,0.0810391782586254,0.205707416307332,0.146741574909088,0.206666445077391,0.125389668043829,0.145102271086751,0.0538820084374116,0.0594098321807325,-0.164619096091117,-0.259150246607518,-0.313422457036567,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"42","UCSB_IZC00010315_R",0.474750694260241,0.318623514875922,-0.104219435667296,-0.178427195512372,-0.346127776692981,-0.41654609344359,-0.0324967127960528,0.0802169365956154,0.204226068380516,0.147889760954994,0.209564016643772,0.120863354500942,0.149341547301699,0.050597523832045,0.0595385120796445,-0.167281877808793,-0.25546160668901,-0.315051230815292,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"43","UCSB_IZC00010322_L",0.489770621578387,0.363313272121841,-0.0971460299962549,-0.21720421860432,-0.409523449779985,-0.433437206142105,0.0394275233388144,0.0827051656028084,0.182094321880813,0.117458793580398,0.181058526813795,0.08863156064801,0.11024665943095,0.033645095439854,0.0564926969256321,-0.0762980390179997,-0.225970059813896,-0.285265234006745,"Anthophora edwardsii","Anthophora","Apinae","Apidae","Female","UCSB"
"44","UCSB_IZC00010322_R",0.501809824441434,0.357463933769687,-0.106051300576851,-0.216866192272977,-0.410843073324741,-0.430025734072167,0.0392940488795998,0.0838044846421824,0.181414008513832,0.111082669757427,0.183015946818823,0.0857629990184388,0.111016814391851,0.031396877723249,0.0548161156095026,-0.0685122914148799,-0.219823660092311,-0.288755471812104,"Anthophora edwardsii","Anthophora","Anthophorinae","Apidae","Female","UCSB"
"45","UCSB_IZC00010360_L",0.480377030381771,0.292470997124863,0.00191926046277342,-0.151770186025173,-0.365110323801881,-0.416635070821758,-0.0475782471129541,0.0503295174096219,0.155997022382737,0.207620346876699,0.202075720395774,0.142342521780835,0.151677640906273,0.0308692434384925,0.0310834483046461,-0.167575339375861,-0.272148107005605,-0.325945475321253,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"46","UCSB_IZC00010360_R",0.476897542031717,0.289771577171487,0.0123960852543336,-0.146772125748007,-0.354182912177793,-0.438720728883382,-0.0488563110813751,0.0504656959956772,0.159001177437344,0.203087227111879,0.193867188751189,0.148718461679817,0.15830700095261,0.0339447998244251,0.0175430328813734,-0.164230339232227,-0.269550778436369,-0.321686593532695,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"47","UCSB_IZC00010379_L",0.496331599578088,0.348952478268793,-0.0971283614540932,-0.214899597515254,-0.409557131306183,-0.430728882936903,0.037894012263539,0.087680001469261,0.18145588163275,0.118948152601368,0.178920691892833,0.0940876706316784,0.111109927261182,0.0367626728212473,0.058492786935354,-0.0835346513205821,-0.229755283992646,-0.285031966830435,"Anthophora edwardsii","Anthophora","Apinae","Apidae","Female","UCSB"
"48","UCSB_IZC00010379_R",0.501354033900382,0.346675143353557,-0.103300144382027,-0.2172732704018,-0.407248353608929,-0.427228871959974,0.037163363415059,0.0852808217534295,0.184577277930302,0.116162435205242,0.180016743990379,0.0934782140411646,0.113356318452599,0.0354460192859854,0.0592601994575772,-0.0829890211717415,-0.229624715714421,-0.285106193546783,"Anthophora edwardsii","Anthophora","Anthophorinae","Apidae","Female","UCSB"
"49","UCSB_IZC00010403_L",0.448854482274958,0.388352095144959,-0.0824412540244791,-0.218028644114391,-0.369473559433362,-0.430863727249081,0.0123574568941914,0.0808607541902458,0.170382396316959,0.124877842727946,0.221518179705458,0.0999584676523006,0.121417942691415,0.0333863792934479,0.0528035374079161,-0.107651395617068,-0.241310875721955,-0.305000078139459,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"50","UCSB_IZC00010403_R",0.451816703704902,0.381535862106606,-0.085635117152072,-0.217464036288819,-0.37247312822983,-0.427397190568088,0.0131610711352594,0.0814826695724715,0.174973165719572,0.121916598315399,0.220545589204603,0.100776295718576,0.125992625990531,0.0302812159592193,0.0568457852455646,-0.111723390679289,-0.237596029267102,-0.3070386904875,"Bombus vosnesenskii","Bombus","Apinae","Apidae","Female","UCSB"
"51","UCSB_IZC00010413_L",0.483125414331108,0.292641254450353,0.00606624412323727,-0.162959801588886,-0.357310808144125,-0.445117294864597,-0.0397612707356115,0.0531115629459193,0.170204699482599,0.191492852863019,0.190284477949416,0.135083694955774,0.144837054258441,0.0398305029786899,0.0266809659915509,-0.152498479866927,-0.262933875328515,-0.312777193801451,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"52","UCSB_IZC00010413_R",0.482012506557537,0.28712078087184,0.00157795911718534,-0.160151069393269,-0.36474442869247,-0.442976603635213,-0.0360694843845838,0.0564456913561908,0.176784648202784,0.18834122042915,0.188362872205531,0.131590305114726,0.147802751199159,0.0404572325082865,0.0318792268321507,-0.152530564052289,-0.260067628248717,-0.315835415987997,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"53","UCSB_IZC00010425_L",0.44767747153116,0.36923040949823,-0.112973508279289,-0.215460732002613,-0.364112519907686,-0.427110824946705,0.0276288288372161,0.0932967932282219,0.181824082041467,0.113424123277643,0.22232509794033,0.0990425584453907,0.133098997454377,0.0469582207761269,0.0608462676817939,-0.112773236181519,-0.249025373499406,-0.313896655894736,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"54","UCSB_IZC00010425_R",0.443811768909331,0.365403178686169,-0.110315943433255,-0.215873182011478,-0.359980733939959,-0.429236463247347,0.0260261053920684,0.0934843015619441,0.186680968082526,0.110412597508442,0.225543204309643,0.10106275390636,0.13551854177635,0.0467318235865319,0.0631683499153869,-0.115965126022457,-0.249252776649444,-0.317219368330813,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"55","UCSB_IZC00010431_L",0.452161696807736,0.370364803078253,-0.114113390196621,-0.233947106329211,-0.354139861083205,-0.413931700444057,0.0212149058635708,0.0908712621479942,0.181519390155539,0.119480600323798,0.227096694487412,0.100088563694789,0.12611336809592,0.0492740467684225,0.0680402989877771,-0.118770021341935,-0.253047334132936,-0.318276216883248,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"56","UCSB_IZC00010431_R",0.454016164409202,0.370935941958095,-0.121730916187532,-0.218221991584193,-0.357755986839994,-0.420023151653341,0.0228174786995009,0.0913707980787702,0.17859166311949,0.119118685134981,0.226177607296544,0.0990800150636076,0.124775910026266,0.048465263316249,0.0646652034911502,-0.113818892686372,-0.253432946820915,-0.31503084482151,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"57","UCSB_IZC00010460_L",0.446436772163487,0.377760148797519,-0.111852090814795,-0.209917136909128,-0.358332170458293,-0.430041956389692,0.0190585268814651,0.0905927345412736,0.176295172188162,0.11557276826004,0.225272893266055,0.105292099190657,0.132143988922237,0.0404989890050904,0.0576010550285891,-0.117952076194947,-0.251437889708405,-0.306991827769317,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"58","UCSB_IZC00010460_R",0.442409282208071,0.375130137027566,-0.112508341035111,-0.204334840397775,-0.363317841456326,-0.431084705393865,0.0198280645041174,0.0910300775736763,0.182848166969647,0.113478610505894,0.222102409821057,0.109641634489209,0.133730376276485,0.039235589412544,0.0597946299770211,-0.12043000230294,-0.250392463148741,-0.307160785030527,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"59","UCSB_IZC00010478_L",0.443924689774857,0.382310725277614,-0.105807907285071,-0.216402844554833,-0.364752598663174,-0.420874908678094,0.0209199011768828,0.0874306061757352,0.173252336776083,0.127482679181556,0.225061271800346,0.0952439599740574,0.128141496110937,0.0421703783762488,0.0629067090633538,-0.115859677848401,-0.251531584815094,-0.313615231843006,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"60","UCSB_IZC00010478_R",0.447598800815945,0.37553253122366,-0.097939100108869,-0.216776527712715,-0.363766135524399,-0.435272272418176,0.027649636473597,0.0814751595909892,0.181497907659965,0.121812507127463,0.216848987404697,0.0971035746201244,0.127662647994131,0.0400124583266956,0.0613414215285745,-0.109936135151339,-0.247448060209987,-0.307397401640358,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"61","UCSB_IZC00010479_L",0.473401979872015,0.299213273272532,0.0303843116391158,-0.17665045817133,-0.361679635525629,-0.440218874652054,-0.0511736391122078,0.058413921446287,0.16830912123127,0.186057405204913,0.199482536911691,0.143753542884945,0.138602327627947,0.0402759324811399,0.0256412312063889,-0.163948109336834,-0.259194454704324,-0.310670412275867,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"62","UCSB_IZC00010479_R",0.479143190830973,0.301704801757304,0.0342280332317652,-0.179798810083815,-0.375124269459068,-0.435648824082828,-0.0489911588625201,0.0540512797981319,0.170435756870054,0.192036575416433,0.191947966439044,0.135908863124046,0.131884041635791,0.0354559583313539,0.0324896633159583,-0.159355344358281,-0.253538597684421,-0.306829126219926,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"63","UCSB_IZC00010507_L",0.476031261574639,0.294501153574655,0.0114495525651862,-0.159141501213461,-0.364268639117463,-0.445180509421677,-0.0396131461085876,0.0640577757979336,0.162164052348776,0.185752060461663,0.191462819276407,0.14195272493045,0.151700981461923,0.0377504054116813,0.0206668467643024,-0.155238075516525,-0.260908354600558,-0.313139408189343,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"64","UCSB_IZC00010507_R",0.477317339201415,0.294842460438127,0.00728644504992006,-0.153764419739322,-0.364639576997129,-0.442955583274796,-0.0422910494102333,0.0608748250875125,0.163329559644508,0.186550747650847,0.193980911564435,0.139302047444613,0.15458912426557,0.0345414247775862,0.0213666922845988,-0.155030100180211,-0.262038451633505,-0.313262396173934,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"65","UCSB_IZC00010508_L",0.488893060082612,0.284770131789569,0.018280979378412,-0.154298113001397,-0.359019673572238,-0.434663192897807,-0.0520083405981283,0.0531691307786214,0.154876018040353,0.210128905777579,0.189871342684835,0.142737441312576,0.148618316471465,0.0344460788927604,0.0244696689338606,-0.168370968077687,-0.263151297228069,-0.31874948876732,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
