<<<<<<< HEAD:R/data/WIP/LM_CVA.csv
"","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Genus"
"41",0.451271292476854,0.388226351609514,-0.098672665750567,-0.207839458931596,-0.373059229282807,-0.446535426544996,0.0264597339701431,0.0907706651175164,0.16937873733594,0.11641989842252,0.207452476050635,0.0992946702698417,0.12769680462622,0.031386379292354,0.049344100928579,-0.103852939685927,-0.222015115559773,-0.305726274344449,"Bombus"
"42",0.443924689774857,0.382310725277614,-0.105807907285071,-0.216402844554833,-0.364752598663174,-0.420874908678094,0.0209199011768828,0.0874306061757352,0.173252336776083,0.127482679181556,0.225061271800346,0.0952439599740574,0.128141496110937,0.0421703783762488,0.0629067090633538,-0.115859677848401,-0.251531584815094,-0.313615231843006,"Bombus"
"43",0.458608037178452,0.405976750548649,-0.0989028520378932,-0.203950842847341,-0.369481952991689,-0.431095009797585,0.00662491839760442,0.0767616702359963,0.155459281313807,0.124363877837912,0.224189855726208,0.102506642114022,0.120910212903534,0.0213454857420213,0.0434870938982233,-0.111448799818551,-0.230785496963168,-0.294568871440202,"Bombus"
"44",0.454575117378598,0.381104251234217,-0.108603900405349,-0.216976824421182,-0.359481832971085,-0.4286921906836,0.0197558499224023,0.0843929220280304,0.17392660791797,0.128801921892192,0.218340275876763,0.0899853980091838,0.129288828826709,0.0414211919121571,0.062279285966658,-0.121749993676026,-0.247353013610344,-0.301013895197292,"Bombus"
"45",0.397678478980298,0.274382966546163,0.0302183851243658,-0.123831254155647,-0.353682596195507,-0.467563583474002,0.00647013071840337,0.08512601657527,0.151201455880661,0.13656246824837,0.229092712769257,0.195460266231047,0.220926822785555,0.0250925339002873,-0.00226989320067747,-0.155696185316947,-0.305302609838267,-0.343866115578627,"Calliopsis"
"46",0.409690961412742,0.259796154587007,0.0251843814214316,-0.113249073333698,-0.349181462303597,-0.479967363656624,0.00113105406632493,0.0876868615734496,0.158908486232969,0.140081053771265,0.22458915188469,0.189996571959012,0.205928256945853,0.0269717305752465,0.00827460496141955,-0.149042017691435,-0.299444143233258,-0.347355209172794,"Calliopsis"
"47",0.407110225269349,0.258908638348817,0.0218127643361726,-0.121362538167787,-0.347826584767084,-0.468840892027707,0.00848406775505319,0.0854120539802767,0.156302265272905,0.140196710393002,0.230499753777876,0.192182616788023,0.209351742320761,0.0273532432899943,0.0113143110359323,-0.151737290213532,-0.306573954219537,-0.35258713317252,"Calliopsis"
"48",0.402253671125207,0.272190047522466,0.0211592378134092,-0.136387391368779,-0.345283000826867,-0.460082199621147,0.00459795071535194,0.0852928607040483,0.156258823936312,0.140342283819526,0.235808433272626,0.192575090070312,0.202176614982954,0.0345595846398896,0.0129178375978203,-0.164030817122177,-0.308502890685578,-0.34584613657537,"Calliopsis"
"49",0.407610654074602,0.271855192407446,0.013748294917765,-0.122202557230078,-0.35779145570101,-0.459256982034373,0.00346025978739741,0.0877045241549128,0.15487206962334,0.151827678049347,0.228232240370318,0.174392315051457,0.201573387836881,0.0297376618831052,0.020262043213592,-0.150584627456206,-0.30828777999965,-0.347152918948846,"Calliopsis"
"50",0.381236423105426,0.288573714952836,0.0361804716991791,-0.124832477504165,-0.355406081205014,-0.470868382065555,0.00175526949620391,0.089611872435452,0.153749189085633,0.140216477766948,0.230719007019115,0.195104194144955,0.21138665102198,0.0291695940182777,0.00415623568837276,-0.163265718883885,-0.309737935034686,-0.337748505741081,"Calliopsis"
"51",0.410201987471556,0.266820233834734,0.0228865017597232,-0.127531851677473,-0.355903683245713,-0.4515597782776,0.00240411117485606,0.0821569138235978,0.150525565136323,0.151838366914314,0.228523236608649,0.192776757626024,0.204790331749381,0.0201971718142234,0.0168436784252114,-0.152166398475335,-0.312006019714096,-0.350797124948369,"Calliopsis"
"52",0.375362154275188,0.291143363696075,0.0438543598045803,-0.130079016419574,-0.352365078278998,-0.473227227012871,-0.00592435280443376,0.0916644442073991,0.159571352532636,0.142982464400327,0.226118642922063,0.201434460465433,0.208151959915322,0.0306585714785791,0.0078996953465738,-0.174755314294481,-0.310165530342005,-0.332324949891814,"Calliopsis"
"53",0.388580834101859,0.293062555517998,-0.0107974806239967,-0.122846706909399,-0.337320564554864,-0.48964310699393,0.0339468853571544,0.100355140447743,0.144662443657435,0.135657986597245,0.223789503060402,0.184695123094808,0.20899812195753,0.035928739659018,0.0172768554461839,-0.182233432545006,-0.294150936181549,-0.32996196108863,"Ceratina"
"54",0.406077469689109,0.282558573241283,-0.0140925216713615,-0.12306027403274,-0.3386320920443,-0.499072862774777,0.0239166644573923,0.100587334489656,0.161717708645736,0.134263675199233,0.205900593605851,0.177288964200633,0.205461981878324,0.0432214790147225,0.0155297306616162,-0.179019948005458,-0.283779057696869,-0.318867418858057,"Ceratina"
"55",0.392746763568724,0.296394904141504,0.014822404625095,-0.1290087673192,-0.34065537241385,-0.484765368028067,0.0190231866996924,0.0899415804890705,0.141500668237032,0.12742679759667,0.229530883144388,0.199412845818267,0.215998540398879,0.0256044066385788,-0.00109185415820794,-0.185118109820482,-0.286779533249248,-0.324983976368848,"Ceratina"
"56",0.392376269988201,0.284641015748874,-0.00152502688596629,-0.118346371809659,-0.323191384113603,-0.510732519174795,0.0313184992514715,0.094503027305858,0.15095648968962,0.139028487988131,0.216500887311971,0.183884376088769,0.207009157603237,0.0413627263700659,0.0115370396724163,-0.181055539668162,-0.287756529343436,-0.330510606022996,"Ceratina"
"57",0.409530977238501,0.280798302818995,-0.0121031681560762,-0.121181047640574,-0.338283477582932,-0.501384927757506,0.0242451028276715,0.0992912949302152,0.159086943321703,0.134189569371637,0.204897897176261,0.175242159780494,0.208747618397513,0.0369549445850698,0.0141264036349668,-0.169052359667769,-0.285444373277316,-0.319661860000858,"Ceratina"
"58",0.393611587216083,0.286387287114101,-0.00618173761627451,-0.123751902852749,-0.338154653276927,-0.502313129395218,0.033148265044617,0.0983010446975824,0.158953239068783,0.13322528289333,0.212136691387797,0.180616602255022,0.205307885850976,0.0383862015295559,0.0191006375553308,-0.180339786244926,-0.279032051204243,-0.32940146402284,"Ceratina"
"59",0.38950866250666,0.298000547503222,-0.0133605839133407,-0.119871721245718,-0.33487240891794,-0.500844298092977,0.0337692553951732,0.102440308530278,0.145230238234643,0.133263745917199,0.21445410842243,0.186399970843117,0.211019821317203,0.0350016425921421,0.0115823068047964,-0.180644420555067,-0.289362235522674,-0.321714939819148,"Ceratina"
"60",0.40173831987373,0.286046821441956,-0.000525149533299463,-0.113799461789661,-0.335843300124071,-0.497822812247706,0.0203891871199978,0.0892211552543945,0.150595240004659,0.143683981634604,0.21692100618157,0.179034903112675,0.208008181725562,0.0307974322211672,0.0135210792383829,-0.179834277653611,-0.283109994378572,-0.32902231208178,"Ceratina"
"61",0.38861490334445,0.287692471076053,0.00399722081028828,-0.114457461283107,-0.340051854531204,-0.492510976272841,0.0270163707493303,0.0952645387288639,0.144434787378169,0.137721388471171,0.223471329750143,0.194590065730069,0.210294584584063,0.0299094994555032,0.0128147580912088,-0.187222210867969,-0.291719290103096,-0.329860125111089,"Ceratina"
